english,urdu
Sardar Mohammad Khayat Khan Kathtar apni kitaab Khayate Afghan 1865 mein likhte hain ki ye ilaaqa dariya ke kinaare par hone kee wajah se Kachhi bhi kahlaya aur hunooz isi yaani,سردار محمد خیات خان کٹھٹر اپنی کتاب خیات افغان 1865ء میں لکھتے ہیں کہ یہ علاقہ دریاہ کے کنارے پر ہونے کی وجہ سے کچھی بھی کہلایا اورہنوز اسی یعنی
aik purani masjid ke assaar bhi hain jo shaheed ho chuki.,ایک پرانی مسجد کے آثار بھی ہیں جو شہید ہو چکی۔
parcham lahraya aur shia wa sunni tamaam ikhtelafaat ka azala karke islam ki tarweej ki.,پرچم لہرایا اور شیعہ و سنی تمام اختلافات کا ازالہ کرکے اسلام ناب کی ترویج کی۔
"qavnio aik istelaah hai, jo digretia jinas ke anaaj ke do paudon ke liye istemaal ki jaati hai.",فونیو ایک اصطلاح ہے، جو ڈیجریٹیا جینس کے اناج کے دو پودوں کے لیے استعمال کی جاتی ہے۔
film kee zyada tar shooting Pollachi mein hui.,فلم کی زیادہ تر شوٹنگ پولاچی میں ہوئی۔
Americi State Department ke zere ihtemaam America mein muqeem Musalmanon ke tarze zindagi par mabni 6 digital video conferences ke roohe rawaan bhi rahe hain.,امریکی اسٹیٹ ڈپارٹمنٹ کے زیر اہتمام امریکا میں مقیم مسلمانوں کے طرززندگی پر مبنی 6ڈیجیٹل ویڈیو کانفرنسز کے روح رواں بھی رہے ہیں۔
agar mujrim par sirf ek ilzaam hai to paani kee gahrai kalaai tak honi chaahiye.,اگر مجرم پر صرف ایک الزام ہے تو پانی کی گہرائی کلائی تک ہونی چاہیے۔
se shiyon ke firqe kisaania ka ye aqeeda qayam huwa ke Ali Bin Abi Taalib Razi Allaah Anha ke,سے شیعوں کے فرقے کیسانیہ کا یہ عقیدہ قائم ہوا کہ علی بن ابی طالب رضی اللہ عنہ کے
is ki shakhsiyat ke nihaan gooshon mein chhupa huwa jazba radd amal usay aisa karne par uksata taa hai.,اس کی شخصیت کے نہاں گوشوں میں چھپا ہوا جذبہ رد عمل اسے ایسا کرنے پر اکستا تا ہے۔
is ke alawa unho ne baang e dara aur diwan ghalib ke bhi tarajim kiye.,اس کے علاوہ انہوں نے بانگ درا اور دیوان غالب کے بھی تراجم کیے۔
Hun baadshaahat 206 qabl maseeh se le kar 220 iswi tak rahi.,ہن بادشاہت 206 قبل مسیح سے لے کر 220ء عیسوی تک رہی۔
saatveen sadi hijri mein Faras ke hukmaraan Abu Bakar Saad Zangi kee farmayish par is kitaab ka,ساتویں صدی ہجری میں فارس کے حکمران ابو بکر سعد زنگی کی فرمائش پر اس کتاب کا
Inscription of Bengal mein likha hai ki maqbarah Bahram Saqqa ke mutawalli ke paas ek diwaan tha jise wo Bahram Saqqa ka diwaan batlaata tha.,انسکرپشن آف بنگال میں لکھا ہے کہ مقبرہ بہرام سقا کے متولی کے پاس ایک دِیوان تھا جسے وہ بہرام سقا کا دِیوان بتلاتا تھا۔
is ladki Veera ke saamne qaatil apne aap ko zaahir kar deta hai.,اس لڑکی ویرا کے سامنے قاتل اپنے آپ کو ظاہر کردیتا ہے۔
"jabraltar, venezuella",جبرالٹر، وینزویلا
"naam lewa jis ke shahanshah aalam ke huye jaanasheen Qaiser ke, waarise masnad jam ke huye",نام لیوا جس کے شاہنشاہ عالم کے ہوئے جانشیں قیصر کے، وارث مسند جم کے ہوئے
"se zyada jhoota"" kehte aaye hain aur woh sharamnaak waaqiyat is dushman tehzeeb ne apni kitaab aaghani mein darj kiye hain.","سے زیادہ جھوٹا"" کہتے آئے ہیں اور وہ شرمناک واقعات اس دشمن تہذیب نے اپنی کتاب آغانی میں درج کیے ہیں۔"
"jabii sidan zila hawiley, tehseel kahota (Azad Kashmir) ka aik daur aftada gaon hai.",جبی سیداں ضلع حویلی، تحصیل کہوٹہ (آزادکشمیر ) کا ایک دور افتادہ گاؤں ہے۔
"aye he kallu ki amma aik ladka tha na mazdooron ki kisi "" jamaat main chala",” اے ہے کلو کی اماں ایک لڑکا تھا نا مزدوروں کی کسی جماعت میں چلا
is baat par ghaur karein ki ham soche samjhe baghair hi paon kheench lete hain phir baad mein,اس بات پر غور کریں کہ ہم سوچے سمجھے بغیر ہی پاؤں کھینچ لیتے ہیں پھر بعد میں
mein poore taur par kaam laana ek aisa fel hai jis ka husool amlan na mumkin hai.,میں پورے طور پر کام لانا ایک ایسا فعل ہے جس کا حصول عملأئ نا ممکن ہے۔
"is imaarat kee sab se pahli eent Muhaddis Ahmad Ali Saharanpuri ke haathon se rakhwayi gayi, is",اس عمارت کی سب سے پہلی اینٹ محدث احمد علی سہارنپوری کے ہاتھوں سے رکھوائی گئی ،اس
aalami sehat tanzeem sifarish karta he ke mahfooz aur qanooni isqate hamal ka ye aik hi sateh aalami sateh par tamam khwateen ke liye dastiyab ho.,عالمی صحت تنظیم سفارش کرتا ہے کہ محفوظ اور قانونی اسقاط حمل کا یہ ایک ہی سطح عالمی سطح پر تمام خواتین کے لیے دستیاب ہو۔
balki fanni asaaleeb aur khayaalaat ka bhi.,بلکہ فنی اسالیب اور خیالات کا بھی۔
Afghan-Sikh jungein Afghan Pashtunon kee Durrani Sultunate aur Sikh Sultunate darmiyaan ladewaar jungein theen.,افغان-سکھ جنگیں افغان پشتونوں کی درانی سلطنت اور سکھ سلطنت درمیان لڑیوار جنگیں تھیں ۔
yoon ye Vasco Da Gama kee muhim ka hissa bana.,یوں یہ واسکو ڈے گاما کی مہم کا حصہ بنا۔
molana hakeem Mohammad Ashraf sahib ba-ishara ghaibi talaash murshid mein niklay aur qadrih silsilay ke aik buzurag ke paas ja puhanche.,مولانا حکیم محمد اشرف صاحب باشارہ غیبی تلاش مرشد میں نکلے اور قادریہ سلسلے کے ایک بزرگ کے پاس جا پہنچے۔
iss mauqa par Pakistan aur chain ney apne sarhadi masail Ahsen tareeqay se hal karliye aur yeh Pakistan aur chain ki dosti ka kamyabi ki taraf safar ka aaghaz tha.,اِس موقع پر پاکستان اور چین نے اپنے سرحدی مسائل احسن طریقے سے حل کرلیے اور یہ پاکستان اور چین کی دوستی کا کامیابی کی طرف سفر کا آغاز تھا۔
saal 2005AD ko duniya bhar ke baaen baazu se talluq rakhne wale logon ki taraf se Sajjad Zahir ke sad sala saale paidaish ke tor par manaya gaya.,سال 2005ء کو دنیا بھر کے بائیں بازو سے تعلق رکھنے والے لوگوں کی طرف سے سجاد ظہیر کے صد سالہ سال پیدائش کے طور پر منایا گیا۔
taham qadamat pasand yahudi ke bare main aisi bat tasawwur karna ke wo gher tasdeeq shuda talaq ke bagher shadi,تاہم قدامت پسند یہودی کے بارے میں ایسی بات تصور کرنا کہ وہ غیر تصدیق شدہ طلاق کے بغیر شادی
kuchh adadi nizaamon mein 1643 se bada ya zyada aur 1645 se chhota ya kam hota hai.,کچھ عددی نظاموں میں 1643 سے بڑا یا زیادہ اور 1645 سے چھوٹا یا کم ہوتا ہے۔
ilaaqon ke jo zila Mansahrah se mulahiqa aur saabiq riyaasat Amb mein shaamil hain aur aage chal kar jinhein mazkoorah ilaaqon,علاقوں کے جو ضلع مانسہرہ سے ملحقہ اور سابق ریاست امب میں شامل ہیں اور آگے چل کر جنہیں مذکورہ علاقوں
"mutabiq, ayyub room ke aik shakhs the.",مطابق، ایوب روم کے ایک شخص تھے۔
shaam ki taskheer ke silsile mein ise heeton se holnaak jungein ladni padin.,شام کی تسخیر کے سلسلے میں اسے حیتوں سے ہولناک جنگیں لڑنی پڑیں۔
fehriste Englistaan ke dariya,فہرست انگلستان کے دریا
ye saare andaz kuli tehzeeb ke hain.,یہ سارے انداز کلی تہذیب کے ہیں۔
aur is se pehle ek sau chheh aur is ke baad ek sau aath bola jaata hai.,اور اس سے پہلے ایک سو چھ اور اس کے بعد ایک سو آٹھ بولا جاتا ہے۔
"lekin Agha Khaani Islam ke buniyaadi rukn haj ke munkir hain in ke nazdeek in ky imam ka deedar haj hai,",لیکن آغا خانی اسلام کے بنیادی رکن حج کے منکر ہیں ان کے نزدیک ان کے امام کا دیدار حج ہے،
dusri jange azim main pirl harbor par japan ke hamle se qabl agarche americi hukumat ki wazarat baraye ittila'at o rabita kari bhi razakarana taur par,دوسری جنگ عظیم میں پرل ہاربر پر جاپان کے حملے سے قبل اگرچہ امریکی حکومت کی وزارت برائے اطلاعات و رابطہ کاری بھی رضاکارانہ طور پر
ye bhi mumkin hai ke talkhiyon mein phans woh aage ke baare mein socheinge bhi nahin.,یہ بھی ممکن ہے کہ تلخیوں میں پھنس وہ آگے کے بارے میں سوچیں گے بھی نہیں۔
Mughal shahanshahon kee maon kee fehrist,مغل شہنشاہوں کی ماؤں کی فہرست
"aap ki ye baten sun kar haram main naala o shiyon ki awazen buland hone lagin, imam husain ne unhen",آپ کی یہ باتیں سن کر حرم میں نالہ و شیون کی آوازیں بلند ہونے لگیں، امام حسین نے انھیں
is ke baad Safah ke saamne Abu Muslim Khorasani ka khatra baai rah gaya.,اس کے بعد سفاح کے سامنے ابومسلم خراسانی كا خطرہ باقی رہ گيا۔
is ne Maharani Jind Kaur ke bhai Jawahar Singh ko jail mein daal diya aur lahore se,اس نے مہارانی جنس کور کے بھائی جواہر سنگھ کو جیل میں ڈال دیا اور لاہور سے
"lihaaza, aik daulat mand aurat aik matufi shakhs se rupiye paison per apni milkiyat barqaraar rakhne ke liye shaadi kar sakti hai.",لہٰذا، ایک دولت مند عورت ایک متوفی شخص سے روپیے پیسوں پر اپنی ملکیت برقرار رکھنے کے لیے شادی کر سکتی ہے۔
jab koi aik mulk kisi doosre mulk ki kaghzi currency par control hasil kar leta he to wo,جب کوئی ایک ملک کسی دوسرے ملک کی کاغذی کرنسی پر کنٹرول حاصل کر لیتا ہے تو وہ
jo baad mein Musalmanon ke andar ghus kar khilaafe Islam sargarmiyon mein masroof raha.,جو بعد میں مسلمانوں کے اندر گھس کر خلاف اسلام سرگرمیوں میں مصروف رہا۔
Ghaar ke qareeb farshi chattaan nichle qadeem majhar heyaat ke daur (57 crore saal qabl ta 39 crore pachaas lac saal qabl) se taalluq rakhti hai.,غار کے قریب فرشی چٹان نچلے قدیم مجحر حیات کے دور ( 57 کروڑ سال قبل تا 39 کروڑ پچاس لاکھ سال قبل ) سے تعلق رکھتی ہے۔
kaarinda deemakon ke parr nahin hote.,کارندہ دیمکوں کے پر نہیں ہوتے۔
Faiz Rahman apni pesha waraana door andeshi aur media mein jadeed technology ke istemaal kee wajah se duniya bhar mein ek judaagaana muqaam rakhte,فیض رحمان اپنی پیشہ ورانہ دور اندیشی اور میڈیا میں جدید ٹیکنالوجی کے استعمال کی وجہ سے دنیا بھر میں ایک جداگانہ مقام رکھتے
madrassi ka pesha ikhtiyar kiya aur aik qaumi akhbar bangali ke editor muqarrar hue.,مدرسی کا پیشہ اختیار کیا اور ایک قومی اخبار بنگالی کے ایڈیٹر مقرر ہوئے۔
baap ke laashe mubarak par janaab Sakeena alaihis salaam se Imam alaihis salaam ka aakhri kalaam.,باپ کے لاشے مبارک پر جناب سکینہ علیہ السلام سے امام علیہ السلام کا آخری کلام۔
itna be waqoof he ke aik maqam par apni mehbuba husna ko qatl karna chahta he.,اتنا بے وقوف ہے کہ ایک مقام پر اپنی محبوبہ حسنا کو قتل کرنا چاہتا ہے۔
wifaqi ilaqe cricket team pakistan ke sheher islamabad ki numainda first class cricket khelne wali cricket team he.,وفاقی علاقے کرکٹ ٹیم پاکستان کے شہر اسلام آباد کی نمائندہ فرسٹ کلاس کرکٹ کھیلنے والی کرکٹ ٹیم ہے۔
is ke ilaawah yahaan kee sardiyan aur garmiyan apni alag hi shiddat ke muqaam tak pahunchti hain.,اس کے علاوہ یہاں کی سردیاں اور گرمیاں اپنی الگ ہی شدت کے مقام تک پہنچتی ہیں۔
Ibnul Adbaari kitaab kitaabul masahif,ابن الانباری کتاب کتاب المصاحف
"Waqar Awan ke column zyada tar halaat-e-hazira, siyasiyat, balochistan ke masaail aur bainul mazahib hum",وقار اعوان کے کالم زیادہ تر حالاتِ حاضرہ، سیاسیات، بلوچستان کے مسائل اور بین المذاہب ہم
meer lashar ke baiton ke naam ye hen,میرلاشارکے بیٹوں کے نام یہ ہیں
turkey se Paris chala gaya jahan Bharti enqlabiyon se is ki mulaqaat hui.,ترکی سے پیرس چلا گیا جہاں بھارتی انقلابیوں سے اس کی ملاقات ہوئی۔
barre-sagheer ke bahut se shahar aise hain jin ke naamon mein kalma naag shaamil hai.,برصغیر کے بہت سے شہر ایسے ہیں جن کے ناموں میں کلمہ ناگ شامل ہے۔
saabiqa aan aur is kee wajah ye hai ki un paudon ke phool sitarah numa hote hain.,سابقہ آن اور اس کی وجہ یہ ہے کہ ان پودوں کے پھول ستارہ نما ہوتے ہیں۔
muaqqal naami khooshamdi ghulam ne khaas taur par Obaidullah bin zeyad ke liye Muslim bin Aqeel ko dhoondne aur giraftaar karwaane mein madad kee.,معقل نامی خوشامدی غلام نے خاص طور پر عبیدالله بن زیاد کے لیے مسلم بن عقیل کو ڈھونڈنے اور گرفتار کروانے میں مدد کی۔
barahwein sadi iswi ke chaand garhanon ki fehrist,بارہویں صدی عیسوی کے چاند گرہنوں کی فہرست
Band ne is gaane ka ek animated nuskha jaari kiya hai jis kee hidayat Zeeshan Parvez ne dee hain.,بینڈ نے اس گانے کا ایک انیمیٹڈ نسخہ جاری کیا ہے جس کی ہدایات ذیشان پرویز نے دی ہیں۔
Karachi shehri hukoomat ki bazabta site,کراچی شہری حکومت کی باضابطہ سائٹ
248 qabl maseeh kee is battery kee ek naqal aaj ke sciencedaanon ne bhi banayi hai.,248 قبل مسیح کی اس بیٹری کی ایک نقل آج کے سائنسدانوں نے بھی بنائی ہے۔
major tufail usi din apne zakhmo ki taab na lakar shaheed ho gaye aur unhen pakistan ka aala tareen fauji ezaz nishan hyder ata kiya gaya.,میجر طفیل اسی دن اپنے زخموں کی تاب نہ لاکر شہید ہو گئے اور انہیں پاکستان کا اعلی ترین فوجی اعزاز نشان حیدر عطا کیا گیا۔
